0.004852f,-0.007476f,0.001666f,
-0.0048f,-0.007477f,0.000667f,
-0.004853f,-0.007477f,0.001667f,
-0.004772f,-0.006594f,0.001667f,
-0.004512f,-0.005691f,0.001667f,
-0.004062f,-0.004822f,0.001667f,
-0.003432f,-0.004046f,0.001667f,
-0.002656f,-0.003415f,0.001667f,
-0.001787f,-0.002965f,0.001667f,
-0.000884f,-0.002705f,0.001667f,
-9.3652e-7f,-0.002624f,0.001667f,
0.000882f,-0.002705f,0.001667f,
0.001785f,-0.002965f,0.001666f,
0.002654f,-0.003415f,0.001666f,
0.00343f,-0.004045f,0.001666f,
0.004061f,-0.004821f,0.001666f,
0.004511f,-0.00569f,0.001666f,
0.004771f,-0.006593f,0.001666f,
0.004695f,-0.006478f,0.000666f,
0.004384f,-0.005523f,0.000666f,
0.003883f,-0.004655f,0.000666f,
0.003211f,-0.003909f,0.000666f,
0.002399f,-0.003319f,0.000666f,
0.001482f,-0.002911f,0.000666f,
0.000501f,-0.002703f,0.000667f,
-0.000503f,-0.002703f,0.000667f,
-0.001484f,-0.002912f,0.000667f,
-0.002401f,-0.00332f,0.000667f,
-0.003213f,-0.00391f,0.000667f,
-0.003884f,-0.004656f,0.000667f,
-0.004386f,-0.005525f,0.000667f,
-0.004696f,-0.006479f,0.000667f,
-0.037987f,-0.014947f,0.037469f,
-0.046059f,-0.019457f,0.037448f,
-0.045069f,-0.019458f,0.037297f,
-0.039126f,-0.016741f,0.037145f,
-0.038556f,-0.015844f,0.037307f,
-0.038142f,-0.015592f,0.038409f,
-0.038538f,-0.016329f,0.03931f,
-0.039277f,-0.017198f,0.040115f,
-0.039812f,-0.017675f,0.04044f,
-0.040465f,-0.018161f,0.040674f,
-0.041231f,-0.01863f,0.040778f,
-0.042086f,-0.019052f,0.040718f,
-0.042971f,-0.01939f,0.040472f,
-0.043827f,-0.019618f,0.040048f,
-0.044594f,-0.019726f,0.039479f,
-0.045228f,-0.019721f,0.038821f,
-0.045715f,-0.019623f,0.038129f,
-0.044079f,-0.019459f,0.037146f,
-0.043656f,-0.019648f,0.038314f,
-0.042826f,-0.019531f,0.039252f,
-0.041754f,-0.01913f,0.039772f,
-0.040652f,-0.018525f,0.039772f,
-0.039738f,-0.017836f,0.039251f,
-0.039193f,-0.017199f,0.038314f,
0.03062f,-0.033531f,0.007162f,
0.030369f,-0.033248f,0.006228f,
0.029895f,-0.03314f,0.005342f,
0.029237f,-0.033222f,0.004588f,
0.028473f,-0.033468f,0.004006f,
0.027669f,-0.033844f,0.003592f,
0.026872f,-0.034316f,0.003321f,
0.026103f,-0.034866f,0.00317f,
0.025376f,-0.03548f,0.003126f,
0.0247f,-0.036148f,0.003179f,
0.024081f,-0.036862f,0.003336f,
0.023533f,-0.037609f,0.003608f,
0.023074f,-0.038372f,0.004019f,
0.022744f,-0.039108f,0.004593f,
0.022591f,-0.039756f,0.005343f,
0.022656f,-0.040236f,0.00623f,
0.022932f,-0.0405f,0.007163f,
0.028976f,-0.034279f,0.007628f,
0.029812f,-0.033945f,0.007497f,
0.030648f,-0.033612f,0.007365f,
0.022951f,-0.040507f,0.00721f,
0.023704f,-0.03929f,0.00742f,
0.024457f,-0.038072f,0.007629f,
0.024333f,-0.03747f,0.006469f,
0.024681f,-0.036611f,0.005538f,
0.025432f,-0.035666f,0.005022f,
0.026438f,-0.034822f,0.005022f,
0.027498f,-0.034246f,0.005538f,
0.028404f,-0.034052f,0.006468f,
0.023456f,-0.038607f,0.005882f,
0.024631f,-0.036307f,0.003726f,
0.025828f,-0.035118f,0.003423f,
0.028559f,-0.033536f,0.00459f,
0.027208f,-0.034145f,0.003726f,
0.029676f,-0.033386f,0.005882f,
8.4124e-7f,-0.017746f,0.001666f,
1.8753e-6f,-0.025145f,0.000666f,
0.000959f,-0.025019f,0.000666f,
0.001852f,-0.024649f,0.000666f,
0.002618f,-0.024061f,0.000666f,
0.003206f,-0.023295f,0.000666f,
0.003575f,-0.022403f,0.000666f,
7.4492e-7f,-0.017745f,0.000666f,
0.00077f,-0.017826f,0.001666f,
0.001506f,-0.018065f,0.001666f,
0.002176f,-0.018452f,0.001666f,
0.002751f,-0.018969f,0.001666f,
0.003205f,-0.019595f,0.001666f,
0.00352f,-0.020302f,0.001666f,
0.003681f,-0.021058f,0.001666f,
0.003681f,-0.021832f,0.001666f,
0.00352f,-0.022588f,0.001666f,
0.003206f,-0.023295f,0.001666f,
0.002751f,-0.023921f,0.001666f,
0.002177f,-0.024439f,0.001666f,
0.001507f,-0.024825f,0.001666f,
0.000771f,-0.025065f,0.001666f,
0.003701f,-0.021445f,0.000666f,
0.003575f,-0.020487f,0.000666f,
0.003205f,-0.019595f,0.000666f,
0.002617f,-0.018829f,0.000666f,
0.001851f,-0.018241f,0.000666f,
0.000958f,-0.017871f,0.000666f,
1.9717e-6f,-0.025146f,0.001666f,
9.098e-7f,-0.018576f,0.000666f,
0.002678f,-0.021476f,0.000889f,
1.7834e-6f,-0.024153f,0.000889f,
0.002547f,-0.022303f,0.000889f,
0.002167f,-0.023049f,0.000889f,
0.001575f,-0.023642f,0.000889f,
0.000829f,-0.024022f,0.000889f,
1.7958e-6f,-0.024376f,0.000666f,
0.000696f,-0.024292f,0.000666f,
0.001349f,-0.024044f,0.000666f,
0.001925f,-0.023647f,0.000666f,
0.002388f,-0.023124f,0.000666f,
0.002713f,-0.022504f,0.000666f,
0.00288f,-0.021826f,0.000666f,
0.00288f,-0.021126f,0.000666f,
0.002713f,-0.020448f,0.000666f,
0.002388f,-0.019829f,0.000666f,
0.001924f,-0.019306f,0.000666f,
0.001349f,-0.018908f,0.000666f,
0.000695f,-0.018661f,0.000666f,
9.6563e-7f,-0.0188f,0.000889f,
0.000828f,-0.018931f,0.000889f,
0.001574f,-0.019311f,0.000889f,
0.002166f,-0.019903f,0.000889f,
0.002547f,-0.020649f,0.000889f,
-0.024448f,-0.03808f,0.007633f,
-0.023695f,-0.039297f,0.007424f,
-0.030639f,-0.033622f,0.007371f,
-0.029804f,-0.033955f,0.007503f,
-0.022941f,-0.040514f,0.007215f,
-0.022922f,-0.040506f,0.007167f,
-0.028968f,-0.034288f,0.007634f,
-0.028397f,-0.034061f,0.006474f,
-0.027491f,-0.034255f,0.005544f,
-0.02643f,-0.03483f,0.005027f,
-0.025424f,-0.035674f,0.005027f,
-0.024672f,-0.036619f,0.005543f,
-0.024324f,-0.037477f,0.006473f,
-0.030613f,-0.03354f,0.007169f,
-0.022646f,-0.040243f,0.006235f,
-0.022581f,-0.039764f,0.005348f,
-0.022734f,-0.039115f,0.004597f,
-0.023066f,-0.038379f,0.004023f,
-0.024073f,-0.036869f,0.003341f,
-0.025369f,-0.035487f,0.00313f,
-0.026865f,-0.034323f,0.003327f,
-0.028466f,-0.033476f,0.004012f,
-0.029888f,-0.033148f,0.005347f,
-0.030363f,-0.033255f,0.006233f,
4.8539e-6f,-0.041225f,0.000965f,
-5.3897e-6f,0.026274f,0.001668f,
-0.03375f,-0.007481f,0.00097f,
-0.032903f,-0.014991f,0.000969f,
-0.030406f,-0.022124f,0.000969f,
-0.026384f,-0.028522f,0.000968f,
-0.021039f,-0.033866f,0.000967f,
-0.014639f,-0.037885f,0.000967f,
-0.007505f,-0.04038f,0.000966f,
4.9216e-6f,-0.041226f,0.001665f,
-0.007012f,-0.040489f,0.001666f,
-0.013723f,-0.03831f,0.001667f,
-0.019834f,-0.034783f,0.001667f,
-0.025078f,-0.030063f,0.001668f,
-0.029226f,-0.024355f,0.001669f,
-0.032097f,-0.01791f,0.001669f,
-0.033565f,-0.011008f,0.00167f,
-0.033566f,-0.003953f,0.00167f,
-0.0321f,0.002949f,0.00167f,
-0.029231f,0.009395f,0.00167f,
-0.025085f,0.015104f,0.00167f,
-0.019842f,0.019826f,0.001669f,
-0.013732f,0.023355f,0.001669f,
-0.007022f,0.025536f,0.001668f,
-5.4574e-6f,0.026275f,0.000968f,
-0.007515f,0.025427f,0.000968f,
-0.014649f,0.02293f,0.000969f,
-0.021047f,0.018908f,0.000969f,
-0.02639f,0.013563f,0.00097f,
-0.03041f,0.007163f,0.00097f,
-0.032905f,0.00003f,0.00097f,
-0.012911f,-0.038658f,0.001317f,
-0.031179f,-0.020396f,0.001319f,
-0.03375f,-0.007481f,0.00132f,
-0.031183f,0.005435f,0.00132f,
-0.023869f,0.016386f,0.00132f,
-0.012921f,0.023703f,0.001319f,
0.008602f,0.034673f,0.019984f,
0.009303f,0.034444f,0.014681f,
0.00907f,0.03452f,0.016448f,
0.008836f,0.034597f,0.018216f,
0.008603f,0.037296f,0.025269f,
0.008892f,0.038984f,0.02667f,
0.007385f,0.035158f,0.020069f,
0.00641f,0.035807f,0.020661f,
0.005868f,0.036491f,0.021642f,
0.005868f,0.037075f,0.022818f,
0.00641f,0.037442f,0.023956f,
0.007386f,0.037521f,0.024831f,
0.007801f,0.039011f,0.026215f,
0.006749f,0.038918f,0.025514f,
0.005773f,0.038679f,0.024504f,
0.005352f,0.038499f,0.023874f,
0.005012f,0.038287f,0.023189f,
0.004632f,0.037838f,0.021852f,
0.00456f,0.037422f,0.020697f,
0.004667f,0.037055f,0.019725f,
0.004884f,0.036723f,0.01888f,
0.005543f,0.036122f,0.017455f,
0.006446f,0.035568f,0.016285f,
0.006995f,0.035297f,0.015781f,
0.007631f,0.035022f,0.015333f,
0.008381f,0.03474f,0.014956f,
0.001747f,0.009394f,0.003757f,
0.001747f,0.009394f,0.002821f,
0.001287f,0.009584f,0.002822f,
0.001097f,0.010044f,0.002822f,
0.001287f,0.010503f,0.002822f,
0.001747f,0.010694f,0.003757f,
0.001747f,0.010694f,0.002822f,
0.001747f,0.009394f,0.003289f,
0.001747f,0.010694f,0.003289f,
0.001119f,0.009876f,0.002822f,
0.001184f,0.009719f,0.002822f,
0.001422f,0.009481f,0.002822f,
0.001579f,0.009416f,0.002821f,
0.001578f,0.010672f,0.002822f,
0.001422f,0.010607f,0.002822f,
0.001184f,0.010369f,0.002822f,
0.001119f,0.010212f,0.002822f,
0.001465f,0.009458f,0.003757f,
0.001239f,0.009639f,0.003757f,
0.001113f,0.009899f,0.003757f,
0.001113f,0.010188f,0.003757f,
0.001239f,0.010449f,0.003757f,
0.001465f,0.010629f,0.003757f,
-3.5002e-6f,0.038232f,0.039642f,
0.006443f,0.041032f,0.038333f,
0.006437f,0.040785f,0.038743f,
0.00631f,0.040468f,0.039205f,
0.006033f,0.040108f,0.039659f,
0.005638f,0.039753f,0.040045f,
0.005228f,0.039463f,0.040322f,
0.004829f,0.039226f,0.040526f,
0.004444f,0.039025f,0.040684f,
0.004064f,0.038849f,0.040814f,
0.003336f,0.038565f,0.041008f,
0.002638f,0.03835f,0.041144f,
0.001302f,0.038079f,0.041301f,
-3.298e-6f,0.037992f,0.041349f,
-4.4713e-6f,0.041445f,0.034694f,
-4.6437e-6f,0.042253f,0.034189f,
0.001082f,0.038345f,0.039469f,
0.002082f,0.038703f,0.038917f,
0.002739f,0.039248f,0.038079f,
0.002946f,0.039839f,0.037168f,
0.002739f,0.04043f,0.036257f,
0.002082f,0.040975f,0.035419f,
0.001081f,0.041333f,0.034868f,
0.00079f,0.042251f,0.034233f,
0.001487f,0.042244f,0.03434f,
0.002075f,0.042232f,0.034483f,
0.002587f,0.042215f,0.034649f,
0.003465f,0.042166f,0.035024f,
0.004219f,0.04209f,0.035452f,
0.00489f,0.041981f,0.035938f,
0.005496f,0.041822f,0.036503f,
0.005776f,0.041714f,0.036829f,
0.006038f,0.041574f,0.037203f,
0.006274f,0.041375f,0.037665f,
0.006373f,0.041235f,0.037955f,
-0.008753f,0.009392f,0.003758f,
-0.008753f,0.009392f,0.002822f,
-0.009403f,0.010042f,0.002823f,
-0.008753f,0.010692f,0.003758f,
-0.008753f,0.010692f,0.002823f,
-0.008753f,0.009392f,0.00329f,
-0.008753f,0.010692f,0.00329f,
-0.009381f,0.009874f,0.002823f,
-0.009316f,0.009717f,0.002823f,
-0.009213f,0.009583f,0.002823f,
-0.009078f,0.009479f,0.002823f,
-0.008921f,0.009414f,0.002823f,
-0.008922f,0.01067f,0.002823f,
-0.009078f,0.010605f,0.002823f,
-0.009213f,0.010502f,0.002823f,
-0.009316f,0.010367f,0.002823f,
-0.009381f,0.01021f,0.002823f,
-0.009035f,0.009457f,0.003758f,
-0.009261f,0.009637f,0.003758f,
-0.009387f,0.009898f,0.003758f,
-0.009387f,0.010187f,0.003758f,
-0.009261f,0.010447f,0.003758f,
-0.009035f,0.010628f,0.003758f,
0.005247f,0.009394f,0.003757f,
0.005247f,0.009394f,0.002821f,
0.004597f,0.010044f,0.002821f,
0.005247f,0.010694f,0.003757f,
0.005247f,0.010694f,0.002821f,
0.005247f,0.009394f,0.003289f,
0.005247f,0.010694f,0.003289f,
0.004619f,0.009876f,0.002821f,
0.004684f,0.009719f,0.002821f,
0.004787f,0.009585f,0.002821f,
0.004922f,0.009481f,0.002821f,
0.005079f,0.009417f,0.002821f,
0.005078f,0.010672f,0.002821f,
0.004922f,0.010607f,0.002821f,
0.004787f,0.010504f,0.002821f,
0.004684f,0.010369f,0.002821f,
0.004619f,0.010213f,0.002821f,
0.004965f,0.009459f,0.003757f,
0.004739f,0.009639f,0.003757f,
0.004613f,0.0099f,0.003757f,
0.004613f,0.010189f,0.003757f,
0.004739f,0.01045f,0.003757f,
0.004965f,0.01063f,0.003757f,
-0.002398f,-0.021477f,0.006166f,
9.6563e-7f,-0.0188f,0.000889f,
0.002402f,-0.021476f,0.006166f,
0.002678f,-0.021476f,0.000889f,
-0.000826f,-0.018931f,0.00089f,
-0.001572f,-0.019311f,0.00089f,
-0.002164f,-0.019904f,0.00089f,
-0.002544f,-0.02065f,0.00089f,
0.00254f,-0.021476f,0.003527f,
-0.002675f,-0.021477f,0.00089f,
-0.002537f,-0.021477f,0.003528f,
0.002547f,-0.020649f,0.000889f,
0.002166f,-0.019903f,0.000889f,
0.001574f,-0.019311f,0.000889f,
0.000828f,-0.018931f,0.000889f,
-0.002161f,-0.020436f,0.006166f,
-0.001495f,-0.019601f,0.006166f,
-0.000533f,-0.019137f,0.006166f,
0.000536f,-0.019137f,0.006166f,
0.001498f,-0.0196f,0.006166f,
0.002164f,-0.020435f,0.006166f,
6.8676e-6f,-0.047476f,0.011527f,
7.1469e-6f,-0.048669f,0.012528f,
7.4263e-6f,-0.049861f,0.013529f,
5.9678e-6f,-0.044982f,0.00618f,
0.001135f,-0.045077f,0.006384f,
0.002092f,-0.045347f,0.006963f,
0.002732f,-0.045751f,0.00783f,
0.002956f,-0.046228f,0.008853f,
0.002732f,-0.046706f,0.009877f,
0.002093f,-0.04711f,0.010744f,
0.001136f,-0.047381f,0.011324f,
5.6452e-6f,-0.044982f,0.002856f,
5.8065e-6f,-0.044982f,0.004518f,
0.006258f,-0.047191f,0.007164f,
0.006237f,-0.047033f,0.006746f,
0.006158f,-0.04685f,0.006281f,
0.005991f,-0.046631f,0.005756f,
0.005704f,-0.04638f,0.005199f,
0.005325f,-0.046137f,0.004699f,
0.004913f,-0.045929f,0.004303f,
0.004084f,-0.045606f,0.003746f,
0.003228f,-0.045361f,0.003369f,
0.002295f,-0.04517f,0.0031f,
0.001228f,-0.045035f,0.002922f,
0.000634f,-0.044996f,0.002873f,
0.000887f,-0.049853f,0.013485f,
0.001703f,-0.049823f,0.013358f,
0.002483f,-0.049755f,0.01314f,
0.002881f,-0.04969f,0.012976f,
0.003274f,-0.049591f,0.012763f,
0.004478f,-0.049122f,0.011783f,
0.005428f,-0.048531f,0.010482f,
0.006043f,-0.047867f,0.008912f,
0.004399f,-0.046222f,0.006849f,
0.001825f,-0.045135f,0.004517f,
0.004761f,-0.046991f,0.008498f,
0.004399f,-0.04776f,0.010147f,
0.003369f,-0.048412f,0.011545f,
0.001827f,-0.048848f,0.012479f,
0.037995f,-0.014934f,0.037462f,
0.044088f,-0.019446f,0.037137f,
0.045079f,-0.019444f,0.037288f,
0.04607f,-0.019443f,0.037439f,
0.039135f,-0.016729f,0.037138f,
0.039167f,-0.017118f,0.038169f,
0.039571f,-0.017654f,0.039042f,
0.040286f,-0.018257f,0.039626f,
0.041203f,-0.018833f,0.039831f,
0.042182f,-0.019296f,0.039626f,
0.043074f,-0.019575f,0.039042f,
0.043743f,-0.019628f,0.038168f,
0.038565f,-0.015832f,0.0373f,
0.045725f,-0.019609f,0.038122f,
0.045284f,-0.019703f,0.038757f,
0.044753f,-0.019721f,0.039336f,
0.044138f,-0.019659f,0.039842f,
0.043451f,-0.019514f,0.040256f,
0.042689f,-0.019276f,0.040567f,
0.04189f,-0.018946f,0.040741f,
0.041082f,-0.018527f,0.040762f,
0.040319f,-0.01804f,0.040624f,
0.039672f,-0.017537f,0.040356f,
0.03914f,-0.017036f,0.039989f,
0.038718f,-0.016551f,0.039547f,
0.038405f,-0.016096f,0.039053f,
0.038188f,-0.015672f,0.038526f,
0.038057f,-0.015286f,0.037989f,
0.008747f,0.010045f,0.002171f,
0.008747f,0.009395f,0.002821f,
0.008747f,0.010045f,0.002171f,
0.008842f,0.009815f,0.00222f,
0.008923f,0.00962f,0.002361f,
0.008977f,0.00949f,0.002572f,
0.008747f,0.010045f,0.002171f,
0.008923f,0.009869f,0.00222f,
0.009072f,0.00972f,0.002361f,
0.009171f,0.00962f,0.002572f,
0.008747f,0.010045f,0.002171f,
0.008977f,0.00995f,0.00222f,
0.009171f,0.009869f,0.002361f,
0.009302f,0.009815f,0.002572f,
0.008747f,0.010045f,0.002171f,
0.008995f,0.010045f,0.00222f,
0.009206f,0.010045f,0.002361f,
0.009347f,0.010045f,0.002572f,
0.008747f,0.010045f,0.002171f,
0.008976f,0.01014f,0.00222f,
0.009171f,0.010221f,0.002361f,
0.009301f,0.010275f,0.002572f,
0.008747f,0.010045f,0.002171f,
0.008923f,0.010221f,0.00222f,
0.009072f,0.01037f,0.002361f,
0.009171f,0.01047f,0.002572f,
0.008747f,0.010045f,0.002171f,
0.008842f,0.010275f,0.00222f,
0.008923f,0.01047f,0.002361f,
0.008976f,0.0106f,0.002572f,
0.008747f,0.010045f,0.002171f,
0.008747f,0.010505f,0.002361f,
0.008747f,0.010695f,0.002821f,
0.00893f,0.010669f,0.002821f,
0.009098f,0.010592f,0.002821f,
0.009238f,0.010471f,0.002821f,
0.009338f,0.010315f,0.002821f,
0.00939f,0.010138f,0.002821f,
0.00939f,0.009953f,0.002821f,
0.009338f,0.009775f,0.002821f,
0.009238f,0.009619f,0.002821f,
0.009098f,0.009498f,0.002821f,
0.00893f,0.009421f,0.002821f,
0.008747f,0.010213f,0.002193f,
0.008747f,0.01037f,0.002258f,
0.008747f,0.010608f,0.002496f,
0.008747f,0.010673f,0.002653f,
0.008747f,0.009417f,0.002653f,
0.008747f,0.009482f,0.002496f,
0.008747f,0.009585f,0.002361f,
0.008747f,0.00972f,0.002258f,
0.008747f,0.009877f,0.002193f,
-0.005253f,0.010043f,0.002172f,
-0.005253f,0.009583f,0.002363f,
-0.005253f,0.009393f,0.002822f,
-0.005253f,0.010043f,0.002172f,
-0.005158f,0.009813f,0.002222f,
-0.005077f,0.009618f,0.002363f,
-0.005023f,0.009488f,0.002573f,
-0.005253f,0.010043f,0.002172f,
-0.005077f,0.009867f,0.002222f,
-0.004928f,0.009718f,0.002363f,
-0.004829f,0.009618f,0.002573f,
-0.005253f,0.010043f,0.002172f,
-0.005023f,0.009948f,0.002222f,
-0.004829f,0.009867f,0.002363f,
-0.004698f,0.009813f,0.002573f,
-0.005253f,0.010043f,0.002172f,
-0.005005f,0.010043f,0.002222f,
-0.004794f,0.010043f,0.002363f,
-0.004653f,0.010043f,0.002573f,
-0.005253f,0.010043f,0.002172f,
-0.005024f,0.010138f,0.002222f,
-0.004829f,0.010219f,0.002363f,
-0.004699f,0.010273f,0.002573f,
-0.005253f,0.010043f,0.002172f,
-0.005077f,0.010219f,0.002222f,
-0.004928f,0.010368f,0.002363f,
-0.004829f,0.010468f,0.002573f,
-0.005253f,0.010043f,0.002172f,
-0.005158f,0.010273f,0.002222f,
-0.005077f,0.010467f,0.002363f,
-0.005024f,0.010598f,0.002573f,
-0.005253f,0.010043f,0.002172f,
-0.005253f,0.010502f,0.002363f,
-0.005253f,0.010693f,0.002822f,
-0.00507f,0.010667f,0.002822f,
-0.004902f,0.01059f,0.002822f,
-0.004762f,0.010469f,0.002822f,
-0.004662f,0.010313f,0.002822f,
-0.00461f,0.010135f,0.002822f,
-0.00461f,0.00995f,0.002822f,
-0.004662f,0.009773f,0.002822f,
-0.004762f,0.009617f,0.002822f,
-0.004902f,0.009496f,0.002822f,
-0.00507f,0.009419f,0.002822f,
-0.005253f,0.010211f,0.002194f,
-0.005253f,0.010368f,0.002259f,
-0.005253f,0.010606f,0.002497f,
-0.005253f,0.010671f,0.002654f,
-0.005253f,0.009415f,0.002654f,
-0.005253f,0.00948f,0.002497f,
-0.005253f,0.009718f,0.002259f,
-0.005253f,0.009875f,0.002194f,
0.005247f,0.010044f,0.002171f,
0.005247f,0.009394f,0.002821f,
0.005247f,0.010044f,0.002171f,
0.005342f,0.009815f,0.002221f,
0.005423f,0.00962f,0.002361f,
0.005477f,0.00949f,0.002572f,
0.005247f,0.010044f,0.002171f,
0.005423f,0.009869f,0.002221f,
0.005572f,0.009719f,0.002361f,
0.005671f,0.00962f,0.002572f,
0.005247f,0.010044f,0.002171f,
0.005477f,0.009949f,0.002221f,
0.005671f,0.009869f,0.002361f,
0.005802f,0.009815f,0.002572f,
0.005247f,0.010044f,0.002171f,
0.005495f,0.010044f,0.002221f,
0.005706f,0.010045f,0.002361f,
0.005847f,0.010045f,0.002572f,
0.005247f,0.010044f,0.002171f,
0.005476f,0.01014f,0.002221f,
0.005671f,0.01022f,0.002361f,
0.005801f,0.010274f,0.002572f,
0.005247f,0.010044f,0.002171f,
0.005423f,0.01022f,0.002221f,
0.005572f,0.010369f,0.002362f,
0.005671f,0.010469f,0.002572f,
0.005247f,0.010044f,0.002171f,
0.005342f,0.010274f,0.002221f,
0.005423f,0.010469f,0.002362f,
0.005476f,0.010599f,0.002572f,
0.005247f,0.010044f,0.002171f,
0.005247f,0.010694f,0.002821f,
0.00543f,0.010668f,0.002821f,
0.005598f,0.010591f,0.002821f,
0.005738f,0.01047f,0.002821f,
0.005838f,0.010315f,0.002821f,
0.00589f,0.010137f,0.002821f,
0.00589f,0.009952f,0.002821f,
0.005838f,0.009774f,0.002821f,
0.005738f,0.009619f,0.002821f,
0.005598f,0.009498f,0.002821f,
0.00543f,0.009421f,0.002821f,
0.005247f,0.010213f,0.002193f,
0.005247f,0.010369f,0.002258f,
0.005247f,0.010504f,0.002362f,
0.005247f,0.010607f,0.002496f,
0.005247f,0.010672f,0.002653f,
0.005247f,0.009417f,0.002653f,
0.005247f,0.009482f,0.002496f,
0.005247f,0.009585f,0.002362f,
0.005247f,0.009719f,0.002258f,
0.005247f,0.009876f,0.002193f,
-0.003702f,-0.019912f,0.000204f,
-0.003553f,-0.019974f,0.000313f,
-0.003452f,-0.020016f,0.000475f,
-0.002834f,-0.018611f,0.000204f,
-0.002719f,-0.018726f,0.000313f,
-0.002642f,-0.018803f,0.000475f,
-0.001533f,-0.017742f,0.000204f,
-0.001471f,-0.017892f,0.000313f,
-0.00143f,-0.017992f,0.000475f,
6.5328e-7f,-0.017437f,0.000204f,
6.885e-7f,-0.017599f,0.000313f,
7.2068e-7f,-0.017707f,0.000475f,
0.001535f,-0.017742f,0.000204f,
0.001473f,-0.017892f,0.000312f,
0.001431f,-0.017992f,0.000475f,
0.002835f,-0.01861f,0.000204f,
0.002721f,-0.018725f,0.000312f,
0.002644f,-0.018802f,0.000474f,
0.003705f,-0.019911f,0.000204f,
0.003555f,-0.019973f,0.000312f,
0.003455f,-0.020014f,0.000474f,
0.004201f,-0.021445f,0.000166f,
0.00401f,-0.021445f,0.000204f,
0.003848f,-0.021445f,0.000312f,
0.003739f,-0.021445f,0.000474f,
-0.003699f,-0.021446f,0.000666f,
-0.003737f,-0.021446f,0.000475f,
-0.003845f,-0.021446f,0.000313f,
-0.004007f,-0.021446f,0.000204f,
7.4492e-7f,-0.017745f,0.000666f,
-0.000957f,-0.017872f,0.000666f,
-0.001849f,-0.018241f,0.000666f,
-0.002615f,-0.01883f,0.000666f,
-0.003203f,-0.019596f,0.000666f,
-0.003573f,-0.020488f,0.000666f,
0.003701f,-0.021445f,0.000666f,
0.003575f,-0.020487f,0.000666f,
0.003205f,-0.019595f,0.000666f,
0.002617f,-0.018829f,0.000666f,
0.001851f,-0.018241f,0.000666f,
0.000958f,-0.017871f,0.000666f,
-0.004199f,-0.021446f,0.000166f,
-0.004056f,-0.020359f,0.000166f,
-0.003636f,-0.019346f,0.000166f,
-0.002969f,-0.018476f,0.000166f,
-0.002099f,-0.017808f,0.000166f,
-0.001086f,-0.017389f,0.000166f,
6.2039e-7f,-0.017245f,0.000166f,
0.001088f,-0.017388f,0.000166f,
0.002101f,-0.017808f,0.000166f,
0.002971f,-0.018475f,0.000166f,
0.003638f,-0.019345f,0.000166f,
0.004058f,-0.020358f,0.000166f,
0.001747f,0.010044f,0.002171f,
0.001747f,0.009394f,0.002821f,
0.001747f,0.010044f,0.002171f,
0.001842f,0.009814f,0.002221f,
0.001923f,0.009619f,0.002362f,
0.001977f,0.009489f,0.002573f,
0.001747f,0.010044f,0.002171f,
0.001923f,0.009868f,0.002221f,
0.002072f,0.009719f,0.002362f,
0.002171f,0.009619f,0.002573f,
0.001747f,0.010044f,0.002171f,
0.001977f,0.009949f,0.002221f,
0.002171f,0.009868f,0.002362f,
0.002302f,0.009814f,0.002573f,
0.001747f,0.010044f,0.002171f,
0.001995f,0.010044f,0.002221f,
0.002206f,0.010044f,0.002362f,
0.002347f,0.010044f,0.002573f,
0.001747f,0.010044f,0.002171f,
0.001976f,0.010139f,0.002221f,
0.002171f,0.01022f,0.002362f,
0.002301f,0.010274f,0.002573f,
0.001747f,0.010044f,0.002171f,
0.001923f,0.01022f,0.002221f,
0.002072f,0.010369f,0.002362f,
0.002171f,0.010469f,0.002573f,
0.001747f,0.010044f,0.002171f,
0.001842f,0.010274f,0.002221f,
0.001923f,0.010469f,0.002362f,
0.001976f,0.010599f,0.002573f,
0.001747f,0.010044f,0.002171f,
0.001747f,0.010694f,0.002822f,
0.00193f,0.010668f,0.002821f,
0.002098f,0.010591f,0.002821f,
0.002238f,0.01047f,0.002821f,
0.002338f,0.010314f,0.002821f,
0.00239f,0.010136f,0.002821f,
0.00239f,0.009951f,0.002821f,
0.002338f,0.009774f,0.002821f,
0.002238f,0.009618f,0.002821f,
0.002098f,0.009497f,0.002821f,
0.00193f,0.00942f,0.002821f,
0.001747f,0.010212f,0.002194f,
0.001747f,0.010369f,0.002259f,
0.001747f,0.010504f,0.002362f,
0.001747f,0.010607f,0.002497f,
0.001747f,0.010672f,0.002653f,
0.001747f,0.009416f,0.002653f,
0.001747f,0.009481f,0.002496f,
0.001747f,0.009584f,0.002362f,
0.001747f,0.009719f,0.002259f,
0.001747f,0.009876f,0.002194f,
0.0056f,-0.007475f,0.000166f,
0.0051f,-0.007475f,0.000666f,
0.004997f,-0.009545f,0.000204f,
0.004847f,-0.009482f,0.000312f,
0.004747f,-0.009441f,0.000475f,
0.003825f,-0.011299f,0.000204f,
0.00371f,-0.011185f,0.000312f,
0.003633f,-0.011108f,0.000475f,
0.00207f,-0.012472f,0.000204f,
0.002008f,-0.012322f,0.000313f,
0.001967f,-0.012222f,0.000475f,
4.5111e-7f,-0.012884f,0.000204f,
4.3677e-7f,-0.012722f,0.000313f,
4.3584e-7f,-0.012614f,0.000475f,
-0.002069f,-0.012473f,0.000205f,
-0.002007f,-0.012323f,0.000313f,
-0.001966f,-0.012223f,0.000475f,
